valence,danceability,energy,tempo,acousticness,instrumentalness,speechiness,popularity,explicit
0.6409999999999999,0.623,0.296,68.563,0.8590000000000001,0.0,0.0914,9,0
0.486,0.5529999999999999,0.173,133.082,0.797,0.0,0.0946,8,0
0.058,0.23,0.117,110.664,0.8759999999999999,0.589,0.0363,12,0
0.967,0.845,0.545,126.65,0.787,3.54e-05,0.0562,9,0
0.659,0.522,0.6729999999999999,141.01,0.789,0.0,0.0425,5,0
0.198,0.31,0.135,81.181,0.939,0.705,0.0364,10,0
0.863,0.537,0.669,140.04399999999998,0.8079999999999999,0.93,0.0494,11,0
0.816,0.545,0.524,136.145,0.911,2.36e-05,0.0284,9,0
0.397,0.459,0.213,94.786,0.966,0.462,0.0425,9,0
0.244,0.162,0.2,164.18099999999995,0.8320000000000001,0.116,0.0867,9,0
0.0989,0.276,0.201,161.053,0.952,0.0,0.0346,9,0
0.732,0.4970000000000001,0.463,98.52,0.8909999999999999,0.0,0.11,5,0
0.8029999999999999,0.5579999999999999,0.4270000000000001,147.23,0.672,0.6920000000000001,0.0504,7,0
0.6709999999999999,0.443,0.388,112.45,0.919,0.00108,0.0458,7,0
0.591,0.529,0.4320000000000001,148.851,0.725,7.01e-05,0.0383,7,0
0.0397,0.117,0.0823,83.37299999999998,0.92,0.926,0.0349,10,0
0.962,0.603,0.802,83.462,0.648,7.8e-06,0.0428,7,0
0.91,0.785,0.316,133.488,0.852,7.56e-06,0.0738,9,0
0.952,0.72,0.534,112.351,0.206,0.0,0.0292,5,0
0.809,0.6559999999999999,0.5720000000000001,95.384,0.411,0.94,0.0382,8,0
0.426,0.602,0.378,108.917,0.797,0.483,0.076,10,0
0.961,0.69,0.557,97.004,0.569,8.170000000000001e-05,0.0329,9,0
0.883,0.7240000000000001,0.539,100.664,0.778,0.000348,0.158,16,0
0.379,0.209,0.266,71.922,0.943,0.862,0.0361,11,0
0.111,0.259,0.057,139.929,0.976,0.8140000000000001,0.0363,10,0
0.5710000000000001,0.371,0.245,79.387,0.934,0.00571,0.0377,7,0
0.106,0.392,0.155,71.808,0.99,0.895,0.0518,8,0
0.529,0.472,0.17,122.6,0.8909999999999999,0.194,0.0401,10,0
0.5429999999999999,0.506,0.486,77.29899999999998,0.6,0.0,0.0861,7,0
0.346,0.2,0.106,131.59,0.8370000000000001,0.968,0.0343,10,0
0.523,0.347,0.187,96.777,0.902,1.35e-05,0.0313,11,0
0.447,0.465,0.369,123.177,0.902,3.41e-06,0.0319,11,0
0.62,0.721,0.15,81.653,0.847,0.0,0.05,9,0
0.525,0.5,0.277,93.902,0.626,0.113,0.0358,7,0
0.902,0.331,0.62,153.208,0.628,0.72,0.0349,7,0
0.539,0.483,0.506,93.165,0.863,0.0,0.936,6,0
0.325,0.598,0.184,93.595,0.7440000000000001,9.62e-06,0.0439,11,0
0.212,0.455,0.107,67.779,0.928,0.00327,0.0322,8,0
0.391,0.41,0.241,77.45100000000002,0.7659999999999999,0.00375,0.0489,15,0
0.593,0.489,0.277,127.431,0.733,6.86e-06,0.0363,9,0
0.187,0.453,0.0625,113.472,0.948,0.0606,0.0406,8,0
0.73,0.52,0.482,111.981,0.804,0.138,0.0614,8,0
0.0615,0.373,0.0867,129.21200000000002,0.741,0.622,0.0359,8,0
0.62,0.5589999999999999,0.499,121.44,0.7879999999999999,0.00023,0.178,6,0
0.122,0.255,0.2,101.24,0.8909999999999999,0.833,0.0371,9,0
0.378,0.365,0.193,102.909,0.764,0.0,0.0304,7,0
0.705,0.6629999999999999,0.302,85.073,0.898,0.0,0.161,9,0
0.762,0.654,0.33,152.072,0.853,0.0,0.041,9,0
0.237,0.636,0.124,93.881,0.925,0.6629999999999999,0.0421,12,0
0.8190000000000001,0.696,0.235,72.086,0.974,0.00276,0.121,7,0
0.732,0.481,0.388,149.69299999999996,0.718,0.0,0.0636,7,0
0.648,0.45,0.43,131.08100000000002,0.878,7.02e-06,0.0314,5,0
0.149,0.14,0.376,78.262,0.903,2.49e-05,0.0329,10,0
0.156,0.528,0.316,95.74,0.364,0.00807,0.0274,13,0
0.46,0.477,0.338,69.558,0.7170000000000001,5.770000000000001e-05,0.027,6,0
0.0363,0.19,0.0761,94.342,0.932,0.86,0.0417,14,0
0.647,0.611,0.264,124.606,0.932,3.1e-06,0.0419,13,0
0.5529999999999999,0.408,0.294,94.576,0.992,0.809,0.0546,15,0
0.352,0.494,0.4,123.689,0.0814,8.65e-06,0.0307,11,0
0.866,0.597,0.7290000000000001,162.9,0.042,2.49e-06,0.0392,14,0
0.396,0.389,0.296,80.77600000000002,0.852,0.0,0.0302,12,0
0.602,0.625,0.611,124.992,0.8440000000000001,0.908,0.0378,8,0
0.388,0.6679999999999999,0.446,117.935,0.731,0.0701,0.0358,9,0
0.184,0.237,0.183,74.196,0.962,0.947,0.0345,12,0
0.25,0.401,0.0658,166.171,0.8959999999999999,0.301,0.0543,7,0
0.0715,0.205,0.0519,110.09,0.789,0.929,0.0369,13,0
0.254,0.257,0.0455,127.549,0.953,0.975,0.0355,8,0
0.56,0.444,0.368,103.942,0.777,0.00287,0.0332,10,0
0.962,0.443,0.5920000000000001,77.521,0.629,0.000961,0.0343,12,0
0.8420000000000001,0.915,0.434,106.171,0.67,6.46e-06,0.0438,9,0
0.0629,0.395,0.8140000000000001,91.762,0.659,0.721,0.0611,9,0
0.134,0.505,0.0779,104.982,0.9,0.0142,0.0402,9,0
0.148,0.433,0.273,122.338,0.8540000000000001,0.0,0.0287,10,0
0.581,0.381,0.244,97.405,0.76,5.73e-06,0.0312,5,0
0.75,0.522,0.757,126.986,0.722,0.7390000000000001,0.0451,10,0
0.038,0.192,0.00739,92.406,0.994,0.9,0.0397,7,0
0.0762,0.15,0.0288,90.089,0.977,0.183,0.0418,7,0
0.233,0.512,0.0954,112.379,0.981,0.0259,0.0513,7,0
0.774,0.392,0.294,88.92200000000004,0.885,2.63e-06,0.0299,6,0
0.092,0.307,0.439,120.813,0.959,0.82,0.0595,9,0
0.0587,0.219,0.25,73.14399999999998,0.927,0.941,0.0389,8,0
0.8370000000000001,0.573,0.665,111.662,0.659,0.103,0.0392,8,0
0.841,0.6779999999999999,0.45,123.882,0.7879999999999999,0.0,0.0501,12,0
0.463,0.179,0.456,178.47,0.841,0.000342,0.034,15,0
0.626,0.5,0.27,119.095,0.969,0.00508,0.0499,9,0
0.11,0.193,0.246,89.55799999999998,0.655,0.0,0.0333,8,0
0.6759999999999999,0.453,0.475,91.316,0.923,0.00191,0.0651,9,0
0.481,0.544,0.288,134.38299999999998,0.873,4.17e-05,0.0411,11,0
0.291,0.523,0.25,121.411,0.757,0.0233,0.0317,6,0
0.643,0.598,0.573,129.787,0.6509999999999999,0.0074,0.038,9,0
0.897,0.715,0.7509999999999999,105.465,0.8240000000000001,2.52e-05,0.0799,14,0
0.944,0.795,0.5710000000000001,122.682,0.643,0.0,0.0337,12,0
0.334,0.386,0.207,122.705,0.991,0.0803,0.0489,10,0
0.624,0.531,0.378,113.989,0.765,0.4370000000000001,0.0512,7,0
0.396,0.4370000000000001,0.279,111.212,0.924,0.0364,0.0394,8,0
0.722,0.5920000000000001,0.435,114.593,0.693,0.00064,0.0352,7,0
0.8440000000000001,0.662,0.438,127.206,0.753,0.708,0.0315,8,0
0.291,0.291,0.0218,136.83700000000002,0.993,3.5000000000000016e-06,0.0528,15,0
0.254,0.386,0.1639999999999999,87.046,0.931,1.39e-05,0.0434,11,0
0.8809999999999999,0.556,0.434,83.524,0.614,0.0,0.0355,13,0
0.924,0.6890000000000001,0.782,123.201,0.892,0.0454,0.0328,9,0
0.952,0.665,0.504,121.18,0.708,0.000158,0.0337,8,0
0.426,0.642,0.175,110.514,0.928,8.2e-06,0.033,8,0
0.112,0.19,0.261,172.476,0.921,0.0,0.0337,10,0
0.945,0.642,0.49,96.326,0.973,0.847,0.0791,9,0
0.389,0.578,0.103,92.099,0.414,0.9,0.0529,8,0
0.929,0.659,0.6,97.562,0.203,0.0,0.0246,8,0
0.39,0.468,0.384,117.477,0.8759999999999999,0.0,0.039,9,0
0.115,0.194,0.22,141.159,0.754,0.8909999999999999,0.0326,9,0
0.66,0.524,0.241,141.809,0.328,8.290000000000001e-05,0.0321,9,0
0.116,0.142,0.126,72.902,0.76,0.8540000000000001,0.0331,7,0
0.237,0.464,0.129,104.655,0.941,0.835,0.0378,9,0
0.653,0.316,0.0509,176.61700000000005,0.8759999999999999,0.000431,0.0807,8,0
0.902,0.408,0.787,151.563,0.653,0.0,0.134,10,0
0.311,0.42,0.119,84.35799999999998,0.8959999999999999,0.0,0.0277,8,0
0.8059999999999999,0.545,0.773,199.899,0.897,0.0,0.488,7,0
0.72,0.391,0.494,113.377,0.984,0.919,0.0426,11,0
0.348,0.311,0.5489999999999999,112.296,0.413,0.312,0.0434,6,0
0.227,0.398,0.1,77.671,0.906,0.0064,0.157,7,0
0.264,0.195,0.144,49.322,0.775,0.805,0.03,7,0
0.371,0.461,0.276,85.609,0.828,0.0128,0.0662,7,0
0.269,0.371,0.0362,63.051,0.987,0.92,0.046,8,0
0.48,0.8490000000000001,0.0692,113.432,0.95,0.0,0.0746,7,0
0.6829999999999999,0.515,0.736,112.524,0.831,0.5579999999999999,0.0563,9,0
0.883,0.626,0.706,92.159,0.632,1.96e-05,0.0315,10,0
0.502,0.374,0.151,66.093,0.933,0.0868,0.045,7,0
0.52,0.583,0.358,135.995,0.4270000000000001,0.38,0.039,8,0
0.607,0.617,0.161,114.815,0.963,0.0,0.0356,15,0
0.458,0.4,0.291,130.502,0.61,0.0,0.0438,8,0
0.728,0.252,0.6509999999999999,182.489,0.404,9.6e-06,0.0486,7,0
0.0392,0.171,0.0314,126.192,0.966,0.785,0.0458,12,0
0.334,0.667,0.26,108.48,0.469,0.0,0.0563,9,0
0.155,0.407,0.223,69.862,0.927,0.213,0.0286,14,0
0.333,0.541,0.0746,117.231,0.962,0.248,0.0397,5,0
0.721,0.639,0.475,132.165,0.536,0.00231,0.132,7,0
0.551,0.477,0.5,86.351,0.7490000000000001,2.9e-05,0.0257,6,0
0.915,0.593,0.583,118.76,0.403,0.0,0.0312,7,0
0.765,0.711,0.389,97.371,0.8740000000000001,0.0,0.0352,6,0
0.758,0.595,0.4920000000000001,134.618,0.415,0.0,0.119,7,0
0.594,0.392,0.334,119.758,0.848,0.00649,0.035,9,0
0.328,0.539,0.152,73.126,0.934,0.0,0.0324,7,0
0.157,0.317,0.116,133.361,0.871,0.878,0.0414,12,0
0.802,0.5539999999999999,0.318,113.297,0.911,0.812,0.0325,8,0
0.955,0.561,0.6920000000000001,151.29,0.835,0.809,0.0345,9,0
0.6970000000000001,0.5429999999999999,0.278,106.16,0.978,0.00274,0.0417,15,0
0.224,0.285,0.12,107.42,0.975,0.00815,0.0373,9,0
0.8370000000000001,0.493,0.431,117.122,0.745,0.0,0.0449,12,0
0.635,0.639,0.0255,58.66,0.955,2.97e-05,0.0985,7,0
0.6629999999999999,0.482,0.325,115.806,0.344,0.00012,0.0358,18,0
0.0583,0.122,0.165,68.608,0.983,0.8320000000000001,0.0393,18,0
0.0953,0.175,0.162,135.256,0.902,0.654,0.0345,12,0
0.517,0.5820000000000001,0.336,96.999,0.845,0.0381,0.0626,10,0
0.94,0.5920000000000001,0.376,129.47,0.852,0.971,0.0569,9,0
0.6629999999999999,0.655,0.376,93.6,0.7879999999999999,0.0,0.0278,8,0
0.373,0.5589999999999999,0.1639999999999999,71.782,0.982,0.852,0.0864,8,0
0.365,0.459,0.536,79.161,0.861,0.359,0.0538,6,0
0.344,0.509,0.273,73.964,0.838,0.782,0.0416,10,0
0.938,0.503,0.779,171.115,0.561,0.0,0.0499,10,0
0.698,0.5489999999999999,0.448,136.97,0.374,0.0162,0.0351,6,0
0.622,0.706,0.511,103.823,0.933,0.905,0.0438,9,0
0.206,0.459,0.338,91.346,0.968,0.00493,0.914,13,0
0.841,0.527,0.412,109.948,0.85,0.86,0.0488,9,0
0.0386,0.203,0.0409,61.978,0.76,0.217,0.0406,8,0
0.828,0.3229999999999999,0.546,138.523,0.8690000000000001,0.035,0.0336,12,0
0.767,0.541,0.333,117.952,0.629,0.593,0.0506,10,0
0.695,0.53,0.294,71.34899999999998,0.978,0.0352,0.0461,7,0
0.687,0.664,0.333,106.651,0.9,0.00282,0.0261,11,0
0.133,0.204,0.225,83.74600000000002,0.965,0.883,0.0319,6,0
0.7909999999999999,0.643,0.292,98.727,0.457,0.7829999999999999,0.0334,6,0
0.149,0.265,0.496,83.941,0.926,0.631,0.101,12,0
0.934,0.653,0.706,90.951,0.728,0.0,0.0338,10,0
0.74,0.728,0.197,81.437,0.573,0.0448,0.041,7,0
0.598,0.635,0.24,112.808,0.894,0.0,0.0347,7,0
0.984,0.603,0.5770000000000001,109.845,0.7490000000000001,4.26e-06,0.0406,10,0
0.0686,0.141,0.103,75.933,0.672,0.612,0.0362,8,0
0.237,0.504,0.142,88.165,0.861,6.15e-05,0.268,7,0
0.469,0.5539999999999999,0.21,132.34,0.956,0.221,0.0457,6,0
0.568,0.328,0.0434,82.265,0.852,0.00113,0.0463,6,0
0.412,0.168,0.257,96.379,0.726,0.916,0.033,7,0
0.7040000000000001,0.8059999999999999,0.386,105.07,0.603,8.85e-06,0.0988,7,0
0.72,0.5479999999999999,0.449,131.813,0.522,6.39e-05,0.0434,7,0
0.26,0.551,0.0742,92.53,0.889,0.693,0.0399,5,0
0.662,0.6629999999999999,0.482,123.729,0.7509999999999999,0.0,0.477,6,0
0.667,0.633,0.436,117.399,0.595,1.42e-05,0.0321,9,0
0.431,0.57,0.42,97.189,0.106,0.934,0.0334,8,0
0.129,0.177,0.184,87.931,0.823,1.33e-05,0.0339,8,0
0.636,0.28,0.511,188.35,0.8390000000000001,0.0,0.0353,9,0
0.828,0.605,0.613,114.893,0.684,3.71e-06,0.0299,4,0
0.959,0.573,0.71,85.416,0.904,0.000112,0.125,6,0
0.778,0.58,0.415,148.816,0.8140000000000001,0.0,0.0324,5,0
0.601,0.52,0.416,145.882,0.735,0.0,0.0578,7,0
0.391,0.445,0.28,80.387,0.943,2.08e-06,0.11,12,0
0.748,0.6559999999999999,0.299,109.793,0.871,6.77e-05,0.176,6,0
0.637,0.551,0.268,108.55,0.867,4.55e-06,0.0377,4,0
0.145,0.343,0.0741,127.052,0.951,2.07e-06,0.0354,7,0
0.912,0.792,0.47,140.06,0.868,0.0,0.0602,7,0
0.184,0.496,0.317,107.036,0.918,0.5760000000000001,0.0315,5,0
0.0509,0.232,0.0282,131.227,0.986,1e-05,0.0463,12,0
0.5589999999999999,0.631,0.196,101.36,0.841,0.0,0.0296,5,0
0.488,0.352,0.339,158.903,0.361,0.845,0.0353,8,0
0.227,0.324,0.274,74.654,0.8909999999999999,0.00163,0.0283,9,0
0.381,0.531,0.236,96.015,0.695,0.334,0.0437,16,0
0.56,0.438,0.449,113.489,0.727,0.888,0.0529,4,0
0.189,0.213,0.0728,167.84799999999996,0.765,0.000108,0.0381,8,0
0.58,0.597,0.123,105.823,0.991,0.908,0.0535,7,0
0.955,0.5489999999999999,0.7659999999999999,135.203,0.713,0.000162,0.0623,10,0
0.945,0.698,0.525,139.849,0.72,0.6629999999999999,0.0399,13,0
0.0609,0.213,0.123,68.182,0.976,0.872,0.0339,12,0
0.6890000000000001,0.578,0.568,125.451,0.667,5.61e-06,0.0638,9,0
0.101,0.267,0.174,85.613,0.984,0.871,0.0365,10,0
0.752,0.6779999999999999,0.294,95.311,0.614,0.0392,0.0481,7,0
0.88,0.329,0.159,98.286,0.969,0.924,0.0375,5,0
0.79,0.5539999999999999,0.303,108.716,0.912,0.0801,0.042,9,0
0.5589999999999999,0.452,0.204,166.391,0.784,0.0292,0.0388,7,0
0.5539999999999999,0.387,0.317,122.157,0.728,5.37e-06,0.0319,8,0
0.6920000000000001,0.555,0.233,116.333,0.95,2.53e-05,0.0569,7,0
0.0426,0.419,0.0464,96.114,0.648,0.862,0.039,15,0
0.271,0.253,0.31,72.482,0.7909999999999999,3.92e-05,0.0355,13,0
0.634,0.574,0.629,131.97,0.94,1.04e-05,0.0365,7,0
0.784,0.505,0.58,110.219,0.871,0.931,0.0279,7,0
0.583,0.524,0.373,118.721,0.83,0.0,0.031,7,0
0.877,0.71,0.518,75.994,0.515,0.0,0.106,5,0
0.942,0.805,0.8,104.253,0.848,0.00566,0.0566,8,0
0.341,0.376,0.222,71.991,0.974,0.00745,0.0431,7,0
0.172,0.241,0.103,137.336,0.99,0.000126,0.0343,5,0
0.0334,0.157,0.0699,82.13600000000002,0.95,0.935,0.0458,6,0
0.485,0.53,0.0082,83.445,0.927,7.26e-06,0.0506,15,0
0.365,0.836,0.104,52.846,0.961,0.0,0.0852,6,0
0.0742,0.366,0.0267,78.355,0.992,0.858,0.0617,11,0
0.407,0.409,0.0337,73.866,0.923,2.62e-05,0.0555,6,0
0.534,0.351,0.912,136.305,0.283,0.306,0.0533,6,0
0.0664,0.28,0.194,87.573,0.928,0.000139,0.0419,6,0
0.691,0.421,0.54,137.101,0.235,0.00113,0.0728,5,0
0.34,0.309,0.304,87.571,0.256,0.0104,0.03,10,0
0.747,0.632,0.476,88.571,0.805,0.0072599999999999,0.0304,7,0
0.117,0.259,0.205,117.981,0.972,0.873,0.0397,11,0
0.733,0.309,0.436,80.013,0.995,0.0425,0.0498,8,0
0.3720000000000001,0.536,0.33,132.964,0.6,0.0,0.041,6,0
0.853,0.534,0.5589999999999999,112.165,0.6829999999999999,0.0,0.104,15,0
0.532,0.468,0.238,77.149,0.994,0.184,0.0551,9,0
0.379,0.406,0.136,108.481,0.75,0.942,0.0357,7,0
0.313,0.364,0.15,177.239,0.959,0.00136,0.0423,12,0
0.693,0.6609999999999999,0.371,100.029,0.595,0.0,0.0341,8,0
0.8,0.49,0.472,106.788,0.77,0.00647,0.086,10,0
0.892,0.444,0.685,157.789,0.785,0.0103,0.0343,7,0
0.351,0.441,0.265,97.77,0.763,0.679,0.0393,17,0
0.356,0.256,0.133,129.929,0.5670000000000001,0.339,0.0353,5,0
0.629,0.53,0.405,128.525,0.484,0.00017,0.0307,16,0
0.636,0.738,0.275,111.615,0.866,0.0,0.196,11,0
0.883,0.544,0.382,129.871,0.58,0.7490000000000001,0.0926,6,0
0.644,0.463,0.468,100.701,0.993,0.00634,0.0384,11,0
0.406,0.38,0.234,73.433,0.8,0.415,0.0292,8,0
0.547,0.5329999999999999,0.292,95.154,0.8590000000000001,1.59e-06,0.0288,8,0
0.755,0.691,0.425,110.651,0.83,0.0,0.0404,6,0
0.669,0.428,0.618,150.254,0.613,0.146,0.0941,8,0
0.955,0.653,0.429,136.19,0.6729999999999999,0.0046,0.034,17,0
0.451,0.151,0.249,173.59400000000005,0.8340000000000001,0.00022,0.0353,12,0
0.7290000000000001,0.565,0.318,86.21700000000001,0.464,4.55e-06,0.0389,18,0
0.6659999999999999,0.525,0.2,106.506,0.86,0.00183,0.0402,9,0
0.232,0.359,0.119,80.37,0.88,6.12e-06,0.0361,15,0
0.397,0.429,0.186,93.349,0.7979999999999999,0.00452,0.0405,13,0
0.905,0.792,0.507,83.242,0.8079999999999999,0.00019,0.0557,11,0
0.5720000000000001,0.346,0.381,79.95,0.458,0.00107,0.0457,11,0
0.353,0.19,0.192,80.149,0.873,3.950000000000001e-05,0.0382,17,0
0.922,0.568,0.7,156.674,0.534,0.0,0.0613,8,0
0.939,0.672,0.454,120.772,0.71,3.42e-06,0.0408,8,0
0.838,0.433,0.298,100.46,0.994,0.833,0.0419,15,0
0.117,0.187,0.163,85.995,0.981,0.915,0.0411,25,0
0.146,0.208,0.246,168.56400000000005,0.853,4.2e-06,0.0384,9,0
0.861,0.5760000000000001,0.615,121.819,0.594,0.00169,0.0317,13,0
0.403,0.52,0.3229999999999999,158.63,0.88,0.0198,0.0458,12,0
0.6659999999999999,0.555,0.872,95.666,0.289,0.278,0.0427,14,0
0.556,0.301,0.326,158.22299999999996,0.985,0.186,0.0405,12,0
0.905,0.438,0.484,32.466,0.341,0.0661,0.0301,10,0
0.606,0.539,0.479,143.463,0.53,6.16e-06,0.0454,7,0
0.212,0.528,0.254,82.788,0.733,0.652,0.0302,8,0
0.246,0.3670000000000001,0.0463,132.505,0.972,0.8809999999999999,0.0359,12,0
0.644,0.601,0.245,130.136,0.8079999999999999,0.0,0.173,10,0
0.64,0.534,0.438,136.51,0.98,0.00139,0.0336,13,0
0.721,0.513,0.362,97.01,0.853,9.37e-06,0.039,17,0
0.0555,0.216,0.109,116.293,0.836,0.81,0.0344,9,0
0.913,0.653,0.621,83.036,0.21,0.0,0.0426,7,0
0.635,0.514,0.255,92.545,0.991,0.883,0.0366,10,0
0.7140000000000001,0.486,0.369,131.70600000000002,0.77,0.0,0.0362,14,0
0.4370000000000001,0.416,0.599,109.808,0.7140000000000001,0.0216,0.0535,7,0
0.727,0.759,0.526,96.996,0.588,0.36,0.0526,11,0
0.361,0.433,0.154,107.707,0.949,0.8370000000000001,0.0378,14,0
0.8220000000000001,0.444,0.312,188.898,0.823,0.0,0.0623,10,0
0.7390000000000001,0.767,0.8220000000000001,117.509,0.6920000000000001,0.0,0.107,11,0
0.861,0.731,0.564,127.271,0.7859999999999999,4.6e-05,0.041,13,0
0.802,0.675,0.501,92.607,0.914,0.00767,0.0862,9,0
0.319,0.389,0.4,99.378,0.397,0.0624,0.0266,10,0
0.074,0.141,0.0665,76.154,0.988,0.124,0.0367,7,0
0.1669999999999999,0.24,0.293,97.865,0.843,0.795,0.0346,14,0
0.74,0.43,0.579,122.183,0.622,0.1369999999999999,0.0457,8,0
0.251,0.272,0.296,69.255,0.867,0.000566,0.0333,11,0
0.926,0.642,0.528,139.304,0.57,4.09e-06,0.0262,12,0
0.356,0.399,0.408,149.9,0.488,8.68e-05,0.0322,11,0
0.38,0.482,0.273,109.493,0.883,0.0,0.0286,11,0
0.466,0.536,0.321,151.817,0.981,0.0475,0.0416,10,0
0.7020000000000001,0.515,0.516,108.503,0.199,0.0,0.0657,11,0
0.184,0.525,0.315,81.255,0.8170000000000001,0.00281,0.0372,11,0
0.838,0.777,0.227,120.991,0.845,3.71e-05,0.0468,12,0
0.229,0.226,0.129,173.889,0.8640000000000001,9.52e-05,0.0333,11,0
0.723,0.495,0.375,76.44800000000002,0.705,0.0,0.0281,10,0
0.6859999999999999,0.475,0.6559999999999999,142.638,0.59,0.0242,0.0547,12,0
0.892,0.482,0.639,81.49600000000002,0.816,0.508,0.126,11,0
0.669,0.639,0.358,124.423,0.695,0.0,0.0562,16,0
0.5870000000000001,0.197,0.276,118.068,0.527,0.103,0.042,12,0
0.0492,0.21,0.127,121.571,0.95,0.93,0.0388,9,0
0.895,0.775,0.556,113.562,0.655,1.16e-05,0.0346,10,0
0.579,0.515,0.256,83.807,0.76,0.0365,0.0493,12,0
0.368,0.371,0.18,124.713,0.924,0.921,0.0386,8,0
0.547,0.516,0.273,141.135,0.51,0.532,0.0356,10,0
0.0795,0.404,0.0417,108.322,0.97,0.899,0.039,11,0
0.0441,0.133,0.116,98.853,0.963,0.846,0.0365,10,0
0.0548,0.236,0.0699,66.142,0.989,0.92,0.046,15,0
0.964,0.634,0.831,113.352,0.84,0.424,0.057,17,0
0.259,0.307,0.103,111.492,0.964,1.4e-05,0.0312,9,0
0.614,0.536,0.307,120.991,0.494,0.0,0.031,10,0
0.7040000000000001,0.479,0.483,106.317,0.311,0.0,0.11,12,0
0.889,0.483,0.364,152.123,0.856,0.0078099999999999,0.0368,8,0
0.6890000000000001,0.616,0.701,113.961,0.7170000000000001,0.0421,0.0501,11,0
0.904,0.7070000000000001,0.583,122.228,0.358,0.0,0.0696,16,0
0.0649,0.0983,0.203,87.64200000000002,0.871,0.973,0.0374,13,0
0.912,0.708,0.8320000000000001,137.107,0.7,0.0,0.0327,11,0
0.675,0.645,0.409,122.329,0.89,0.0,0.048,7,0
0.392,0.583,0.44,144.15200000000004,0.855,0.265,0.0346,10,0
0.329,0.545,0.254,205.387,0.774,0.0497,0.216,9,0
0.068,0.363,0.0453,144.759,0.736,0.0472,0.041,9,0
0.315,0.484,0.449,118.465,0.856,2.94e-05,0.0361,9,0
0.865,0.655,0.632,113.525,0.355,0.000124,0.0623,7,0
0.615,0.3229999999999999,0.708,170.537,0.441,0.0,0.0887,11,0
0.696,0.449,0.291,84.321,0.928,0.8190000000000001,0.0388,11,0
0.723,0.7709999999999999,0.861,90.175,0.0231,0.856,0.0862,13,0
0.583,0.527,0.464,74.514,0.23,0.218,0.067,10,0
0.6409999999999999,0.6,0.948,130.612,0.794,0.00145,0.0736,11,0
0.526,0.522,0.375,106.819,0.4970000000000001,0.659,0.0367,11,0
0.7759999999999999,0.519,0.528,85.772,0.691,3.48e-06,0.0566,10,0
0.639,0.5,0.619,122.56,0.476,0.0,0.0508,9,0
0.735,0.7440000000000001,0.804,117.942,0.6809999999999999,0.0,0.193,7,0
0.894,0.502,0.468,111.563,0.972,0.509,0.0405,8,0
0.857,0.451,0.508,135.056,0.889,1.4499999999999992e-05,0.0342,8,0
0.218,0.424,0.362,90.301,0.867,0.0,0.0258,12,0
0.412,0.439,0.414,90.25,0.347,0.09,0.0315,9,0
0.938,0.664,0.517,121.191,0.746,0.000151,0.0351,9,0
0.802,0.584,0.564,102.728,0.63,0.165,0.0344,16,0
0.631,0.519,0.288,106.38,0.802,0.153,0.0407,8,0
0.395,0.639,0.386,100.311,0.201,0.473,0.0521,12,0
0.701,0.512,0.53,180.88,0.579,0.000219,0.263,8,0
0.304,0.546,0.263,138.6,0.628,0.0228,0.0332,12,0
0.544,0.407,0.309,83.57700000000001,0.865,0.0,0.033,7,0
0.505,0.526,0.465,96.383,0.672,0.0139,0.0512,11,0
0.403,0.52,0.3229999999999999,158.63,0.88,0.0198,0.0458,10,0
0.94,0.778,0.706,116.903,0.272,0.0245,0.0345,16,0
0.964,0.474,0.516,107.348,0.986,0.88,0.0459,15,0
0.612,0.635,0.189,142.485,0.691,0.155,0.0301,7,0
0.728,0.379,0.7020000000000001,199.0,0.622,0.0,0.0949,10,0
0.8270000000000001,0.393,0.31,77.494,0.992,0.888,0.0427,14,0
0.6609999999999999,0.6579999999999999,0.422,120.5,0.7909999999999999,4.9000000000000005e-06,0.0527,9,0
0.594,0.361,0.475,172.65099999999995,0.0961,0.0,0.0497,10,0
0.6990000000000001,0.4320000000000001,0.247,143.178,0.922,0.856,0.0371,10,0
0.833,0.42,0.6709999999999999,91.934,0.76,0.000276,0.0385,7,0
0.862,0.601,0.589,116.505,0.725,0.0068099999999999,0.0418,7,0
0.0387,0.174,0.0833,84.476,0.985,0.0592,0.0336,8,0
0.242,0.485,0.0731,125.939,0.974,4.15e-05,0.0391,8,0
0.165,0.212,0.346,136.57399999999998,0.6859999999999999,0.0001409999999999,0.0346,11,0
0.8140000000000001,0.742,0.446,101.664,0.635,5.629999999999999e-05,0.028,10,0
0.287,0.278,0.166,82.06200000000003,0.961,6.25e-06,0.0321,13,0
0.347,0.466,0.24,107.527,0.8640000000000001,0.277,0.0355,11,0
0.0973,0.263,0.252,92.351,0.601,0.286,0.0274,8,0
0.148,0.269,0.227,63.615,0.802,0.0981,0.0287,7,0
0.201,0.222,0.286,90.478,0.979,0.0167,0.0314,7,0
0.4370000000000001,0.5710000000000001,0.234,92.477,0.7909999999999999,0.0,0.0279,7,0
0.618,0.452,0.229,77.30199999999998,0.307,0.72,0.0743,10,0
0.77,0.617,0.723,103.385,0.569,0.00146,0.0406,12,0
0.748,0.595,0.418,78.286,0.6759999999999999,0.0,0.0373,14,0
0.414,0.416,0.151,117.505,0.939,0.0,0.0335,16,0
0.884,0.595,0.653,82.811,0.757,0.0,0.0408,21,0
0.865,0.733,0.735,115.479,0.313,5.85e-06,0.0402,10,0
